Write outputs from the Runge-Kutta solution for each time step
time[s]	r[rad/s	v[m/s]
106.64	3.36023194375	0.571551513745
106.65	3.36280040781	0.572688296235
106.66	3.36535920776	0.5738282453
106.67	3.36790832085	0.574971349415
106.68	3.37044772443	0.576117597024
106.69	3.37297739592	0.577266976546
106.7	3.37549731288	0.578419476371
106.71	3.37800745292	0.57957508486
106.72	3.38050779378	0.580733790349
106.73	3.3829983133	0.581895581145
106.74	3.3854789894	0.583060445527
106.75	3.38794980011	0.584228371747
106.76	3.39041072355	0.58539934803
106.77	3.39286173796	0.586573362574
106.78	3.39530282164	0.587750403551
106.79	3.39773395304	0.588930459104
106.8	3.40015511066	0.590113517351
106.81	3.40256627314	0.591299566382
106.82	3.40496741919	0.592488594263
106.83	3.40735852764	0.59368058903
106.84	3.4097395774	0.594875538697
106.85	3.41211054751	0.596073431247
106.86	3.41447141709	0.597274254642
106.87	3.41682216535	0.598477996814
106.88	3.41916277164	0.599684645672
106.89	3.42149321536	0.600894189099
106.9	3.42381347606	0.602106614949
106.91	3.42612353336	0.603321911056
106.92	3.42842336699	0.604540065226
106.93	3.43071295678	0.605761065239
106.94	3.43299228267	0.606984898851
106.95	3.4352613247	0.608211553793
106.96	3.437520063	0.609441017772
106.97	3.43976847783	0.610673278468
106.98	3.44200654951	0.61190832354
106.99	3.44423425851	0.61314614062
107.0	3.44645158537	0.614386717315
107.01	3.44865851074	0.615630041211
107.02	3.45085501539	0.616876099866
107.03	3.45304108018	0.618124880818
107.04	3.45521668606	0.619376371579
107.05	3.45738181411	0.620630559636
107.06	3.4595364455	0.621887432457
107.07	3.46168056151	0.623146977481
107.08	3.46381414352	0.624409182127
107.09	3.46593717301	0.625674033791
107.1	3.46804963157	0.626941519845
107.11	3.47015150091	0.628211627638
107.12	3.47224276282	0.629484344496
107.13	3.4743233992	0.630759657723
107.14	3.47639339207	0.6320375546
107.15	3.47845272355	0.633318022386
107.16	3.48050137585	0.634601048317
107.17	3.4825393313	0.635886619608
107.18	3.48456657234	0.63717472345
107.19	3.4865830815	0.638465347015
107.2	3.48858884144	0.63975847745
107.21	3.4905838349	0.641054101883
107.22	3.49256804474	0.642352207418
107.23	3.49454145394	0.64365278114
107.24	3.49650404555	0.644955810111
107.25	3.49845580276	0.646261281372
107.26	3.50039670886	0.647569181945
107.27	3.50232674724	0.648879498828
107.28	3.5042459014	0.650192219001
107.29	3.50615415494	0.651507329421
107.3	3.50805149159	0.652824817026
107.31	3.50993789517	0.654144668733
107.32	3.51181334961	0.65546687144
107.33	3.51367783894	0.656791412022
107.34	3.51553134733	0.658118277338
107.35	3.51737385901	0.659447454224
107.36	3.51920535837	0.660778929496
107.37	3.52102582986	0.662112689954
107.38	3.52283525808	0.663448722375
107.39	3.52463362771	0.664787013517
107.4	3.52642092356	0.666127550121
107.41	3.52819713052	0.667470318907
107.42	3.52996223363	0.668815306577
107.43	3.531716218	0.670162499813
107.44	3.53345906887	0.67151188528
107.45	3.53519077159	0.672863449623
107.46	3.53691131162	0.674217179469
107.47	3.53862067452	0.675573061427
107.48	3.54031884597	0.676931082087
107.49	3.54200581175	0.678291228023
107.5	3.54368155775	0.679653485789
107.51	3.54534606999	0.681017841921
107.52	3.54699933458	0.682384282941
107.53	3.54864133775	0.683752795348
107.54	3.55027206583	0.685123365627
107.55	3.55189150528	0.686495980247
107.56	3.55349964265	0.687870625656
107.57	3.55509646461	0.689247288289
107.58	3.55668195795	0.690625954561
